id,marca,modelo,año,moderno,cilindrada,estilo,combustible,transmisión,estado,kilometraje,puertas,pago impuesto,negociable,recibe vehículo,fecha ingreso,veces visto,comentarios,tiene imagen,precio,precio_sugerido,precio_sugerido_generico,difrencia generica
83031378,Toyota,ECHO,2004,Regular,"1,500 cc",Sedán,Gasolina,Automática/Dual,Excelente,100K-200K,2,SI,SI,NO,06 de Agosto del 2020,211,PARA INSCRIBIR VERSION USA IMPECABLE ESTA EN PALMARES,Si,3100000,0,4105729,0.2449574728385629
64339040,Hyundai,GRACE GRAND SALOON,1999,Viejo,"2,500 cc",Microbús/Minivan,Diesel,Manual,Muy Bueno,200K-500K,3,SI,SI,NO,07 de Agosto del 2020,91,Se oyen ofertas en efectivo,Si,3100000,0,3183333,0.026177908500304554
84988081,Honda,CIVIC LX,2004,Regular,"1,700 cc",Sedán,Gasolina,Manual,Excelente,100K-200K,5,SI,SI,NO,10 de Agosto del 2020,101,Excelente estado al día nacional faco todo original DE AGENCIA BATERIA NUEVA FRENOS NUEVOS,Si,3100000,0,4020936,0.22903522960823053
44476029,Suzuki,SAMURÁI,1987,Viejo,"1,300 cc",Todo Terreno 4x4,Gasolina,Manual,Muy Bueno,50K-100K,2,SI,SI,NO,12 de Agosto del 2020,227,Muy buen estado precio incluye traspaso,Si,3100000,0,4437500,0.30140845070422534
42436750,Isuzu,TROOPER,1995,Viejo,"3,200 cc",Todo Terreno 4x4,Gasolina,Automática/Dual,Muy Bueno,100K-200K,5,SI,SI,NO,12 de Agosto del 2020,57,Todo en buen funcionamiento. Buen mantenimiento. No se financia No se recibe No se cambia.,Si,3100000,0,2556250,-0.21271393643031786
61900743,Toyota,RAV4,1998,Viejo,"2,000 cc",Todo Terreno 4x4,Gasolina,Manual,Excelente,200K-500K,5,SI,SI,NO,12 de Agosto del 2020,66,Casi todo con pintura original. Un solo dueño en CR,Si,3100000,0,5100000,0.39215686274509803
43270173,Mitsubishi,MONTERO SPORT,1998,Viejo,"3,000 cc",Todo Terreno 4x4,Gasolina,Automática/Dual,Muy Bueno,100K-200K,5,SI,SI,NO,13 de Agosto del 2020,34,Vendo o cambio por carro de mi interés - Muy Cuidado,No,3100000,0,3127083,0.008660787065773438
16538989,Isuzu,TROOPER,1994,Viejo,"3,200 cc",Todo Terreno 4x4,Híbrido,Automática/Dual,Excelente,100K-200K,4,SI,SI,NO,04 de Junio del 2020,1833,Convertida a gas! Sistema aún con garantía! Super económica y bien cuidada! Tune-up reciente!,Si,3150000,0,3325000,0.05263157894736842
89307578,Fiat,PALIO ADVENTURE,2008,Regular,"1,800 cc",Station Wagon,Gasolina,Manual,Excelente,50K-100K,5,SI,SI,NO,22 de Junio del 2020,920,Poco Kiloetraje Impecable Muy economico. Esta en PZ. Precio negociable.,Si,3150000,0,3150000,0.0
91376362,Mitsubishi,LANCER GLX,2006,Regular,"1,500 cc",Sedán,Gasolina,Manual,Muy Bueno,200K-500K,4,SI,SI,NO,25 de Junio del 2020,769,Se  vende Vehiculo en buen estado-RTV VEINTE-VEINTIUNO - AL DIA,Si,3150000,0,3353214,0.06060275306019836
54853587,Hyundai,STAREX,2002,Regular,"2,500 cc",Microbús/Minivan,Diesel,Manual,Excelente,100K-200K,4,SI,NO,NO,25 de Junio del 2020,2323,UNA GANGA SE NECESITA VENDER MUY BUEN MANTENIMIENTO,Si,3150000,0,5175735,0.39139078797504123
96181698,Toyota,HIACE,1996,Viejo,"2,446 cc",Pánel,Diesel,Manual,Bueno,100K-200K,4,SI,SI,NO,08 de Julio del 2020,1261,PARA CARGA O DISTRIBUCIÓN DE PRODUCTOS. NO TIENE ASIENTOS. UNICAMENTE PARA CARGA.,Si,3150000,0,3150000,0.0
4851624,Toyota,ECHO,2001,Regular,"1,500 cc",Sedán,Gasolina,Automática/Dual,Excelente,100K-200K,4,SI,SI,SI,17 de Julio del 2020,1346,"PRECIOSO EN EXELENTES CONDICIONES,CD,RTV,VERCION AMERICANA,ENTREGA INMEDIATA,,,,",Si,3150000,0,4105729,0.2327793675617655
41835768,Toyota,ECHO,2002,Regular,"1,500 cc",Sedán,Gasolina,Automática/Dual,Excelente,100K-200K,4,SI,SI,SI,04 de Agosto del 2020,497,"Impecable, Recibo. WhatsApp: ocho tres cuatro cuatro cero siete seis cuatro",Si,3175000,0,4105729,0.22669031492336683
1353612,Suzuki,ALTO,2013,Moderno,"1,000 cc",Hatchback,Gasolina,Manual,Excelente,50K-100K,4,SI,SI,SI,07 de Agosto del 2020,644,Todo al día precio negociable recibo menor valor,Si,3175000,0,5506993,0.42346031672820356
84338474,Peugeot,307 HDI,2007,Regular,"1,600 cc",Hatchback,Diesel,Manual,Excelente,100K-200K,5,SI,NO,NO,02 de Enero del 2020,3591,Super económico compare es diesel super económico aros de lujo poco km llantas nuevecitas,Si,3195000,0,2211250,-0.4448841153193895
10428564,Suzuki,CELERIO,2011,Moderno,"1,000 cc",Hatchback,Gasolina,Manual,Muy Bueno,100K-200K,4,SI,SI,NO,13 de Julio del 2020,858,Súper económico RTV al día precio negociable.,Si,3150000,0,4511000,0.30170693859454667
68751525,Chevrolet,SPARK LS,2012,Moderno,800 cc,Sedán,Gasolina,Manual,Excelente,100K-200K,4,SI,SI,NO,20 de Julio del 2020,279,carro en excelentes condiciones todo le sirve,Si,3150000,0,5594778,0.4369749791680742
58160505,Toyota,ECHO,2003,Regular,"1,500 cc",Sedán,Gasolina,Automática/Dual,Excelente,50K-100K,2,SI,SI,SI,28 de Julio del 2020,234,Excelente estado.  único dueño. recibo de menor valor automatico. Precio negociable,Si,3150000,0,4583648,0.31277445388476605
54962249,Suzuki,VITARA LX,2004,Regular,"2,500 cc",Todo Terreno 4x2,Gasolina,Manual,Excelente,200K-500K,5,SI,SI,NO,29 de Julio del 2020,292,Perfecto Estado Full Extras,Si,3150000,0,4750000,0.3368421052631579
3666158,Dodge/RAM,CARAVAN,2006,Regular,"2,400 cc",Microbús/Minivan,Gasolina,Automática/Dual,Excelente,100K-200K,5,SI,SI,SI,06 de Agosto del 2020,465,"RECIBO,FINANCIAMIENTO CERO PRIMA ASALARIADOS ,CUOTA OCHENTA MIL COLONES,IMPECABLE,SIETE PASAJEROS,",Si,3150000,0,4600000,0.31521739130434784
49871594,Toyota,ECHO,2000,Viejo,"1,500 cc",Sedán,Gasolina,Automática/Dual,Excelente,100K-200K,4,SI,NO,NO,10 de Agosto del 2020,51,Se cambia x yaris mas moderno,Si,3150000,0,2308064,-0.3647801794057704
94893362,Mitsubishi,LANCER,2008,Regular,"1,600 cc",Sedán,Gasolina,Manual,Excelente,100K-200K,4,SI,SI,NO,06 de Mayo del 2020,2043,Excelente estado comprado en agencia solamente  ddueños,Si,3195000,0,4427435,0.27836320578393586
76495331,Mazda,3,2004,Regular,"1,600 cc",Sedán,Gasolina,Manual,Excelente,200K-500K,4,SI,SI,SI,03 de Enero del 2020,4124,"Detalles de pintura, se recibe carro automático",Si,3200000,0,2850000,-0.12280701754385964
34699833,Peugeot,207,2011,Moderno,"1,500 cc",Sedán,Gasolina,Automática/Dual,Muy Bueno,50K-100K,4,SI,SI,NO,24 de Febrero del 2020,3250,,Si,3200000,0,4397500,0.27231381466742466
65902046,Hyundai,GRACE,2001,Regular,"2,500 cc",Microbús/Minivan,Diesel,Manual,Excelente,200K-500K,4,SI,NO,NO,02 de Marzo del 2020,1943,Placa bus rotulada estudiantes,Si,3200000,0,6028846,0.46921848725278437
27286009,Honda,ACCORD,2003,Regular,"3,000 cc",Sedán,Gasolina,Automática/Dual,Excelente,100K-200K,4,SI,SI,NO,19 de Mayo del 2020,1577,Carro Nacional comprado en FACO. Potente motor  doscientos cuarenta HP. Full Extras.,Si,3200000,0,4020936,0.20416539830527022
40651040,Chevrolet,AVEO,2008,Regular,"1,600 cc",Sedán,Gasolina,Automática/Dual,Excelente,100K-200K,4,SI,SI,NO,27 de Mayo del 2020,1305,Para inscribirse full extras hoja de RTV blanco Financio recibo un dueño,Si,3200000,0,2736000,-0.1695906432748538
9929841,Ford,ECOSPORT,2004,Regular,"2,000 cc",Todo Terreno 4x2,Gasolina,Manual,Excelente,100K-200K,4,SI,SI,SI,03 de Junio del 2020,1776,"Recibo y Financio, llantas nuevas, muy economico, espacioso y fuerte",Si,3200000,0,5427248,0.4103825732673355
6434341,Honda,FIT,2007,Regular,"1,400 cc",Hatchback,Gasolina,Manual,Excelente,100K-200K,5,SI,NO,SI,04 de Junio del 2020,2071,Recibo Carros y Financiamos propio CINCUENTA por cientos del valor total,Si,3200000,0,2975000,-0.07563025210084033
19279637,Hyundai,GRACE GRAND SALOON,2002,Regular,"2,500 cc",Microbús/Minivan,Diesel,Manual,Muy Bueno,200K-500K,3,SI,SI,NO,18 de Junio del 2020,733,Se vende con permisos al día,Si,3200000,0,6028846,0.46921848725278437
22092276,Chevrolet,AVEO,2009,Regular,"1,500 cc",Sedán,Gasolina,Manual,Excelente,50K-100K,4,SI,SI,NO,18 de Junio del 2020,752,SUPER ECONÓMICO ESTA AL DÍA RECIEN ENLLANTADO SE CAMBIO EL SET DE DISTRIBUCIÓN A LOS NOVENTAMIL KM,Si,3200000,0,2724750,-0.1744196715294981
10792271,Honda,CIVIC SI,1990,Viejo,"1,800 cc",Hatchback,Gasolina,Manual,Excelente,100K-200K,2,SI,NO,NO,18 de Junio del 2020,1412,,Si,3200000,0,2433333,-0.31506867329707855
93650596,Honda,CIVIC,2004,Regular,"1,500 cc",Sedán,Gasolina,Automática/Dual,Excelente,100K-200K,4,SI,SI,NO,22 de Junio del 2020,1020,"Se cambia x pick up O TODO TERRENO ,LA PINTURA DE LA TAPA LO QUE REFLEJA ES EL CIELO ,PERO ESTA BI",Si,3200000,0,4020936,0.20416539830527022
30163490,Daihatsu,SIRION SPORT,2009,Regular,"1,300 cc",Hatchback,Gasolina,Manual,Excelente,100K-200K,5,SI,SI,NO,27 de Junio del 2020,1418,En excelente estado súper cuidado. Full Extras. Vale la pena de verdad.,Si,3200000,0,2816666,-0.1360949434544245
91136963,Suzuki,ALTO,2012,Moderno,"1,000 cc",Hatchback,Gasolina,Manual,Excelente,50K-100K,5,SI,SI,NO,30 de Junio del 2020,1488,,Si,3200000,0,5506993,0.4189206341827564
54459426,Toyota,JEEP,1977,Viejo,"2,500 cc",Todo Terreno 4x4,Diesel,Manual,Bueno,50K-100K,3,SI,SI,NO,22 de Junio del 2020,3021,,Si,3200000,0,6600000,0.5151515151515151
37480188,Toyota,RAV4,1999,Viejo,"2,000 cc",Todo Terreno 4x2,Gasolina,Manual,Excelente,100K-200K,4,SI,SI,NO,23 de Junio del 2020,483,Excelente estado llantas y pintura en buenas condiciones con racks en el techo,No,3200000,0,3130555,-0.022182967556870905
30890915,Mercedes,Benz C320,2001,Regular,"3,200 cc",Sedán,Gasolina,Automática/Dual,Muy Bueno,100K-200K,4,SI,SI,NO,24 de Junio del 2020,1969,En buen estado bien cuidado.,Si,3200000,0,5761315,0.4445712480570842
66164316,Honda,CRV,1997,Viejo,"2,000 cc",Todo Terreno 4x2,Gasolina,Automática/Dual,Excelente,200K-500K,5,SI,SI,NO,25 de Junio del 2020,565,Precio negociable vidrios y espejos eléctricos lllantas y baterías nuevas llo tengo en Turrialba,Si,3200000,0,3100000,-0.03225806451612903
18448744,Ford,ECOSPORT,2007,Regular,"1,600 cc",Todo Terreno 4x2,Gasolina,Manual,Muy Bueno,200K-500K,5,SI,SI,NO,29 de Junio del 2020,1306,,Si,3200000,0,4125000,0.22424242424242424
45785710,Suzuki,CELERIO,2012,Moderno,"1,200 cc",Hatchback,Gasolina,Manual,Muy Bueno,200K-500K,4,SI,SI,NO,29 de Junio del 2020,1205,,Si,3200000,0,3762500,0.14950166112956811
91560854,Toyota,RAV4,2000,Viejo,"2,000 cc",Todo Terreno 4x2,Gasolina,Manual,Bueno,200K-500K,4,SI,SI,NO,29 de Junio del 2020,585,Se recibe vehiculo.,Si,3200000,0,3225000,0.007751937984496124
36797428,Hyundai,ACCENT,2008,Regular,"1,600 cc",Hatchback,Gasolina,Automática/Dual,Excelente,100K-200K,3,SI,NO,NO,29 de Junio del 2020,1071,Unico dueño en CR versión USA importado mantenimientos al dia.,Si,3200000,0,3176666,-0.007345437008486256
72740936,Mercedes,Benz ML320,1998,Viejo,"3,200 cc",Todo Terreno 4x4,Gasolina,Automática/Dual,Muy Bueno,100K-200K,5,SI,SI,NO,01 de Julio del 2020,1027,Tiene varias Xtras contacto e info x WhatsApp,Si,3200000,0,7991451,0.599572092727591
61505576,Hyundai,ACCENT,2009,Regular,"1,600 cc",Sedán,Gasolina,Automática/Dual,Excelente,200K-500K,4,SI,SI,NO,02 de Julio del 2020,1322,.,Si,3200000,0,2682909,-0.19273519899482242
80531623,Honda,CRV,1998,Viejo,"2,000 cc",Todo Terreno 4x4,Gasolina,Automática/Dual,Excelente,200K-500K,5,SI,SI,SI,06 de Julio del 2020,708,Excelente estado impecable por dentro motor overholeado y la caja overholeada con garantia,Si,3200000,0,3316071,0.03500256779785475
76488755,Renault,CLIO,2002,Regular,"1,400 cc",Sedán,Gasolina,Manual,Excelente,100K-200K,5,SI,SI,NO,13 de Agosto del 2020,38,Al dia rtv barato recivo moto oh carto menor valor,No,1200000,0,2133333,0.4374999121093613
81070399,Hyundai,ACCENT,1995,Viejo,"1,500 cc",Sedán,Gasolina,Manual,Muy Bueno,100K-200K,3,SI,NO,NO,18 de Junio del 2020,866,DashVerna-ButcasTuscani-Pantalla-Rec Pintura-Overhaull,Si,1250000,0,1368125,0.08634079488350845
25886425,Fiat,PALIO,2006,Regular,"1,300 cc",Hatchback,Gasolina,Manual,Excelente,200K-500K,4,SI,SI,NO,06 de Julio del 2020,1264,Excelente estado el AC esta desconectado tiene Radio con Bluetooth SOLO dos DUEñOS perfecto estado,Si,1250000,0,1591666,0.2146593569253851
83327603,Daewoo,MATIZ,2000,Viejo,800 cc,Hatchback,Gasolina,Manual,Bueno,200K-500K,4,SI,SI,NO,28 de Julio del 2020,220,Detalles de pintura al día muy económico.,No,1250000,0,1250000,0.0
28304726,Nissan,SENTRA B13,2002,Regular,"1,600 cc",Sedán,Gasolina,Manual,Bueno,100K-200K,4,SI,SI,NO,06 de Agosto del 2020,754,EL VEHICULO FUE TAXI ESTA COMPLETAMENTE AL DIA DETALLES EN CARROCERIA MOTOR EXCELENTE,Si,1250000,0,3376587,0.6298037041545205
69533049,Toyota,COROLLA,1989,Viejo,"1,600 cc",Sedán,Gasolina,Manual,Muy Bueno,100K-200K,4,SI,SI,NO,06 de Julio del 2020,931,buen estado.! bien de mecanica y pintura.! quema cocos.!,Si,1275000,0,2308064,0.4475889750024263
63535932,Geo,METRO,1997,Viejo,"1,300 cc",Sedán,Gasolina,Automática/Dual,Excelente,100K-200K,4,SI,SI,NO,30 de Julio del 2020,593,automatico excelente estado,Si,1295000,0,1089000,-0.1891643709825528
36521858,Chevrolet,CELTA,2004,Regular,"1,400 cc",Sedán,Gasolina,Manual,Muy Bueno,50K-100K,5,SI,SI,NO,12 de Agosto del 2020,53,Vehiculo en buen estado precio o prenda negociable!,Si,1299000,0,2724750,0.5232590145884943
86281552,Chevrolet,BLAZER,2002,Regular,"4,300 cc",Todo Terreno 4x2,Gasolina,Automática/Dual,Regular,100K-200K,2,SI,SI,NO,06 de Junio del 2020,1459,Tiene anos aparcado. Tengo muchas repuestos para reparar,No,1300000,0,3056500,0.5746769180435138
53714850,Nissan,SENTRA B13,1994,Viejo,"1,600 cc",Sedán,Gasolina,Manual,Excelente,200K-500K,2,SI,NO,NO,18 de Junio del 2020,1294,"RECIEN PNTADO , BUTACAS , AROS Y LLANTAS NUEVAS QUINCE POR OCHO , LUCES NUEVAS",Si,1300000,0,1665555,0.21947939275496756
94224105,Subaru,FORESTER CGGL,1998,Viejo,"2,000 cc",Station Wagon,Gasolina,Manual,Muy Bueno,200K-500K,5,SI,SI,NO,18 de Junio del 2020,1118,ES UN CARRAZO...,No,1300000,0,2093750,0.37910447761194027
38853954,Ford,ESCORT LX,1995,Viejo,"1,900 cc",Station Wagon,Gasolina,Manual,Excelente,100K-200K,5,SI,NO,NO,23 de Junio del 2020,699,El precio incluye traspaso con abogado,Si,1300000,0,1500000,0.13333333333333333
85654260,Peugeot,306,2000,Viejo,"1,800 cc",Sedán,Gasolina,Manual,Muy Bueno,200K-500K,4,SI,NO,NO,26 de Junio del 2020,1298,Se escuchan ofertas dinero en efectivo,Si,1300000,0,1350000,0.037037037037037035
99268327,Hyundai,STAREX SVX,1999,Viejo,"2,600 cc",Microbús/Minivan,Diesel,Manual,Muy Bueno,200K-500K,4,SI,SI,NO,06 de Julio del 2020,429,Se recibe sedan,Si,3200000,0,3183333,-0.00523570735452433
85530158,Honda,CIVIC EX,2002,Regular,"1,700 cc",Sedán,Gasolina,Manual,Excelente,100K-200K,2,SI,SI,NO,09 de Julio del 2020,392,Excelente estado kit de clutch nuevo full extras sunroof vidrios electricos,Si,3200000,0,4020936,0.20416539830527022
59237646,Toyota,YARIS,2003,Regular,"1,500 cc",Sedán,Gasolina,Manual,Excelente,<20K,4,SI,SI,NO,09 de Julio del 2020,337,,No,3200000,0,3857307,0.17040567421778977
90391144,Nissan,XTERRA,2000,Viejo,"3,300 cc",Todo Terreno 4x4,Gasolina,Automática/Dual,Excelente,100K-200K,5,SI,SI,NO,10 de Julio del 2020,436,Negociable venta por compra de auto nuevo,No,3200000,0,3612500,0.11418685121107267
62526381,BMW,323I,1999,Viejo,"3,000 cc",Sedán,Gasolina,Manual,Muy Bueno,100K-200K,5,SI,SI,NO,13 de Julio del 2020,1007,CARRO EN BUENAS CONDICIONES MUCHAS PARTES NUEVAS.,Si,3200000,0,6665769,0.5199353592961292
93091284,Suzuki,SIDEKICK,1995,Viejo,"1,600 cc",Todo Terreno 4x4,Gasolina,Manual,Excelente,200K-500K,4,SI,SI,NO,20 de Julio del 2020,464,Recién overhaul recién pintado recién tapizado  aros de lujo Halogenos excelente estado,Si,3200000,0,2959312,-0.08133241780521959
70628319,Toyota,YARIS,2001,Regular,"1,600 cc",Sedán,Gasolina,Manual,Excelente,200K-500K,4,SI,SI,NO,20 de Julio del 2020,206,Pintura impecable al día llantas nuevas aros super económic,Si,3200000,0,3691111,0.13305235198833087
63179841,Chevrolet,TRACKER,1999,Viejo,"2,000 cc",Todo Terreno 4x4,Gasolina,Automática/Dual,Excelente,100K-200K,4,SI,NO,NO,20 de Julio del 2020,192,,No,3200000,0,3512500,0.08896797153024912
40773424,Chevrolet,CORSA,2004,Regular,"1,800 cc",Sedán,Gasolina,Manual,Excelente,200K-500K,5,SI,NO,NO,21 de Julio del 2020,181,,Si,3200000,0,2558333,-0.25081449522012966
30340722,Suzuki,GRAND VITARA JLX PLUS,1999,Viejo,"2,500 cc",Todo Terreno 4x4,Gasolina,Automática/Dual,Excelente,100K-200K,4,SI,SI,NO,23 de Julio del 2020,308,Excelente  estado radio con camara dvd gps,Si,3200000,0,3093333,-0.03448287009513686
34596351,Mitsubishi,LANCER GLX,2007,Regular,"2,000 cc",Sedán,Gasolina,Automática/Dual,Excelente,100K-200K,5,SI,SI,NO,23 de Julio del 2020,365,Urge vender. Precio negociable.,Si,3200000,0,4427435,0.2772338837272597
94040484,Mazda,3,2006,Regular,"1,600 cc",Sedán,Gasolina,Manual,Excelente,200K-500K,4,SI,SI,NO,23 de Julio del 2020,460,esta en muy buen estado,Si,3200000,0,2850000,-0.12280701754385964
80632782,Chevrolet,SPARK LS,2013,Moderno,800 cc,Hatchback,Gasolina,Manual,Muy Bueno,100K-200K,5,SI,NO,NO,24 de Julio del 2020,228,Carro utilizado para ir de la casa al trabajo,Si,3200000,0,4066666,0.2131146251007582
43762498,Chrysler,CARAVAN,2005,Regular,"3,500 cc",Microbús/Minivan,Gasolina,Automática/Dual,Excelente,100K-200K,4,SI,SI,NO,26 de Julio del 2020,262,muy buen estado.! llantas nuevas.! muy bien de pintura.!,Si,3200000,0,3650000,0.1232876712328767
53817361,Mazda,6,2005,Regular,"2,000 cc",Sedán,Gasolina,Manual,Excelente,100K-200K,4,SI,SI,NO,01 de Agosto del 2020,836,Exel estado-pint impecable.,Si,3200000,0,3667500,0.1274710293115201
16256343,Hyundai,GETZ,2010,Regular,"1,400 cc",Hatchback,Gasolina,Manual,Excelente,100K-200K,4,SI,SI,SI,01 de Agosto del 2020,351,Excelente estado cero oxido SE RECIBE,Si,3200000,0,3176666,-0.007345437008486256
39417306,Toyota,YARIS,2004,Regular,"1,500 cc",Sedán,Gasolina,Manual,Excelente,200K-500K,4,SI,SI,NO,28 de Julio del 2020,468,,Si,3200000,0,3691111,0.13305235198833087
31148412,Toyota,RAV4,1999,Viejo,"2,000 cc",Todo Terreno 4x4,Gasolina,Manual,Muy Bueno,100K-200K,5,SI,SI,NO,28 de Julio del 2020,281,Full extras paso RTV en Julio,Si,3200000,0,3679637,0.13034899909963946
13780643,Ford,ECOSPORT,2007,Regular,"1,600 cc",Todo Terreno 4x2,Gasolina,Manual,Muy Bueno,100K-200K,5,SI,SI,NO,28 de Julio del 2020,515,Rtv en blanco Radio pantalla llantas nuevas luces led,Si,3200000,0,5427248,0.4103825732673355
35791056,Suzuki,SX4,2009,Regular,"1,600 cc",Hatchback,Gasolina,Manual,Excelente,200K-500K,5,SI,SI,NO,29 de Julio del 2020,212,Excelente estado GANGA,No,3200000,0,2664285,-0.20107270806238822
4929784,Daihatsu,SIRION,2008,Regular,"1,300 cc",Hatchback,Gasolina,Manual,Excelente,100K-200K,4,SI,SI,SI,29 de Julio del 2020,199,PERFECTO ESTADO SUPER ECONOMICO RTV AL DIA,Si,3200000,0,2816666,-0.1360949434544245
19818732,Kia,CERATO,2006,Regular,"2,000 cc",Sedán,Diesel,Manual,Excelente,100K-200K,4,SI,NO,SI,31 de Julio del 2020,187,TURBO INTERCOLLER DE AGENCIA MUY ECONOMICO   VENDO JUEGO DE AROS QUINCE Y LLANTAS CIENTO VEINTE MIL,Si,3200000,0,3200000,0.0
32436838,Nissan,D21,1999,Viejo,"2,400 cc",Pickup 4x2,Gasolina,Manual,Excelente,100K-200K,2,SI,SI,NO,03 de Agosto del 2020,262,"En perfecto estado al día listo para trabajar, cambio por pick  up doble tracción doy vuelto",Si,3200000,0,3231818,0.009845232621391427
71155940,BMW,318I CABRIOLET,1995,Viejo,"1,800 cc",Sedán,Gasolina,Manual,Excelente,100K-200K,2,SI,SI,NO,04 de Agosto del 2020,439,,Si,3200000,0,6665769,0.5199353592961292
54136149,Honda,CRV LX,1997,Viejo,"2,000 cc",Todo Terreno 4x4,Gasolina,Automática/Dual,Excelente,200K-500K,5,SI,SI,NO,04 de Agosto del 2020,115,LLANTA FIRESTONE AT LAS CINCO SOLOE FECTIVO NO HAGO CAMBIOS SOY EL DUEÑO,Si,3200000,0,3316071,0.03500256779785475
28858508,Citroen,C4,2007,Regular,"1,600 cc",Sedán,Híbrido,Manual,Muy Bueno,100K-200K,4,SI,NO,NO,05 de Agosto del 2020,265,Sistema de gas Romano glp con dos años de garantía por escrito.  Veintitrés colones por KM,Si,3200000,0,3200000,0.0
59933657,Kia,RIO,2006,Regular,"1,600 cc",Sedán,Gasolina,Manual,Excelente,100K-200K,4,SI,SI,NO,05 de Agosto del 2020,233,Batería nueva llantas nuevas aros de lujo s raradio y par pionner rtv hace meses todo bien,Si,3200000,0,3168181,-0.010043302450207233
90324400,Mazda,3,2006,Regular,"1,600 cc",Sedán,Gasolina,Manual,Excelente,200K-500K,4,SI,NO,NO,07 de Agosto del 2020,932,Se encuentra en excelentes condiciones,Si,3200000,0,2850000,-0.12280701754385964
75979964,Ford,ECOSPORT,2006,Regular,"1,600 cc",Todo Terreno 4x2,Gasolina,Manual,Bueno,200K-500K,5,SI,SI,NO,11 de Agosto del 2020,502,Vehículo muy cómodo y versátil,Si,3200000,0,4125000,0.22424242424242424
89079280,Honda,CIVIC SI,2003,Regular,"2,000 cc",Hatchback,Gasolina,Manual,Excelente,50K-100K,3,SI,SI,NO,24 de Junio del 2020,1784,Todo al día,Si,3250000,0,3250000,0.0
48568225,Nissan,PATHFINDER,1995,Viejo,"3,000 cc",Todo Terreno 4x4,Gasolina,Manual,Excelente,<20K,4,SI,SI,NO,10 de Agosto del 2020,48,Vidrios electricos camara trasera y radio con pantalla,No,3200000,0,4250000,0.24705882352941178
15353444,Mitsubishi,MONTERO SPORT,1998,Viejo,"3,000 cc",Todo Terreno 4x2,Gasolina,Automática/Dual,Muy Bueno,100K-200K,5,SI,SI,NO,10 de Agosto del 2020,46,,No,3200000,0,3885000,0.17631917631917632
68454986,Kia,SPORTAGE,2006,Regular,"2,000 cc",Todo Terreno 4x4,Diesel,Automática/Dual,Muy Bueno,100K-200K,4,SI,SI,NO,10 de Agosto del 2020,327,,Si,3200000,0,5917857,0.4592637165784844
50699009,Toyota,ECHO,2002,Regular,"1,500 cc",Sedán,Gasolina,Manual,Excelente,100K-200K,5,SI,SI,NO,11 de Agosto del 2020,51,Excelente estado negociable rtv al día puede revisarlo con su mecanico de confianza,Si,3200000,0,4105729,0.22060126228496815
87296062,Toyota,YARIS,2003,Regular,"1,500 cc",Sedán,Gasolina,Automática/Dual,Excelente,100K-200K,4,SI,SI,NO,12 de Agosto del 2020,100,Toyota echo muy economico ganga bien cuidado,Si,3200000,0,4105729,0.22060126228496815
90150684,Volkswagen,ESCARABAJO,1975,Viejo,"1,600 cc",Sedán,Gasolina,Manual,Excelente,20K-50K,2,SI,SI,NO,13 de Agosto del 2020,138,"Vochito muy lindo cambio x combi motor, caja y suspensión excelente, llantas nuevas todo al día",Si,3200000,0,3200000,0.0
