"id","marca","modelo","año","moderno","cilindrada","estilo","combustible","transmisión","estado","kilometraje","puertas","pago impuesto","negociable","recibe vehículo","fecha ingreso","veces visto","comentarios","tiene imagen","precio"
"96181698","Toyota","HIACE","1996","Viejo","2,446 cc","Pánel","Diesel","Manual","Bueno","100K-200K","4","SI","SI","NO","08 de Julio del 2020","1261","PARA CARGA O DISTRIBUCIÓN DE PRODUCTOS. NO TIENE ASIENTOS. UNICAMENTE PARA CARGA.","Si","3150000"
"4851624","Toyota","ECHO","2001","Regular","1,500 cc","Sedán","Gasolina","Automática/Dual","Excelente","100K-200K","4","SI","SI","SI","17 de Julio del 2020","1346","PRECIOSO EN EXELENTES CONDICIONES,CD,RTV,VERCION AMERICANA,ENTREGA INMEDIATA,,,,","Si","3150000"
"41835768","Toyota","ECHO","2002","Regular","1,500 cc","Sedán","Gasolina","Automática/Dual","Excelente","100K-200K","4","SI","SI","SI","04 de Agosto del 2020","497","Impecable, Recibo. WhatsApp: ocho tres cuatro cuatro cero siete seis cuatro","Si","3175000"
"1353612","Suzuki","ALTO","2013","Moderno","1,000 cc","Hatchback","Gasolina","Manual","Excelente","50K-100K","4","SI","SI","SI","07 de Agosto del 2020","644","Todo al día precio negociable recibo menor valor","Si","3175000"
"84338474","Peugeot","307 HDI","2007","Regular","1,600 cc","Hatchback","Diesel","Manual","Excelente","100K-200K","5","SI","NO","NO","02 de Enero del 2020","3591","Super económico compare es diesel super económico aros de lujo poco km llantas nuevecitas","Si","3195000"
"10428564","Suzuki","CELERIO","2011","Moderno","1,000 cc","Hatchback","Gasolina","Manual","Muy Bueno","100K-200K","4","SI","SI","NO","13 de Julio del 2020","858","Súper económico RTV al día precio negociable.","Si","3150000"
"68751525","Chevrolet","SPARK LS","2012","Moderno","800 cc","Sedán","Gasolina","Manual","Excelente","100K-200K","4","SI","SI","NO","20 de Julio del 2020","279","carro en excelentes condiciones todo le sirve","Si","3150000"
"58160505","Toyota","ECHO","2003","Regular","1,500 cc","Sedán","Gasolina","Automática/Dual","Excelente","50K-100K","2","SI","SI","SI","28 de Julio del 2020","234","Excelente estado.  único dueño. recibo de menor valor automatico. Precio negociable","Si","3150000"
"54962249","Suzuki","VITARA LX","2004","Regular","2,500 cc","Todo Terreno 4x2","Gasolina","Manual","Excelente","200K-500K","5","SI","SI","NO","29 de Julio del 2020","292","Perfecto Estado Full Extras","Si","3150000"
"3666158","Dodge/RAM","CARAVAN","2006","Regular","2,400 cc","Microbús/Minivan","Gasolina","Automática/Dual","Excelente","100K-200K","5","SI","SI","SI","06 de Agosto del 2020","465","RECIBO,FINANCIAMIENTO CERO PRIMA ASALARIADOS ,CUOTA OCHENTA MIL COLONES,IMPECABLE,SIETE PASAJEROS,","Si","3150000"
"49871594","Toyota","ECHO","2000","Viejo","1,500 cc","Sedán","Gasolina","Automática/Dual","Excelente","100K-200K","4","SI","NO","NO","10 de Agosto del 2020","51","Se cambia x yaris mas moderno","Si","3150000"
"94893362","Mitsubishi","LANCER","2008","Regular","1,600 cc","Sedán","Gasolina","Manual","Excelente","100K-200K","4","SI","SI","NO","06 de Mayo del 2020","2043","Excelente estado comprado en agencia solamente  ddueños","Si","3195000"
"76495331","Mazda","3","2004","Regular","1,600 cc","Sedán","Gasolina","Manual","Excelente","200K-500K","4","SI","SI","SI","03 de Enero del 2020","4124","Detalles de pintura, se recibe carro automático","Si","3200000"
"34699833","Peugeot","207","2011","Moderno","1,500 cc","Sedán","Gasolina","Automática/Dual","Muy Bueno","50K-100K","4","SI","SI","NO","24 de Febrero del 2020","3250","","Si","3200000"
"65902046","Hyundai","GRACE","2001","Regular","2,500 cc","Microbús/Minivan","Diesel","Manual","Excelente","200K-500K","4","SI","NO","NO","02 de Marzo del 2020","1943","Placa bus rotulada estudiantes","Si","3200000"
"27286009","Honda","ACCORD","2003","Regular","3,000 cc","Sedán","Gasolina","Automática/Dual","Excelente","100K-200K","4","SI","SI","NO","19 de Mayo del 2020","1577","Carro Nacional comprado en FACO. Potente motor  doscientos cuarenta HP. Full Extras.","Si","3200000"
"40651040","Chevrolet","AVEO","2008","Regular","1,600 cc","Sedán","Gasolina","Automática/Dual","Excelente","100K-200K","4","SI","SI","NO","27 de Mayo del 2020","1305","Para inscribirse full extras hoja de RTV blanco Financio recibo un dueño","Si","3200000"
"9929841","Ford","ECOSPORT","2004","Regular","2,000 cc","Todo Terreno 4x2","Gasolina","Manual","Excelente","100K-200K","4","SI","SI","SI","03 de Junio del 2020","1776","Recibo y Financio, llantas nuevas, muy economico, espacioso y fuerte","Si","3200000"
"6434341","Honda","FIT","2007","Regular","1,400 cc","Hatchback","Gasolina","Manual","Excelente","100K-200K","5","SI","NO","SI","04 de Junio del 2020","2071","Recibo Carros y Financiamos propio CINCUENTA por cientos del valor total","Si","3200000"
"19279637","Hyundai","GRACE GRAND SALOON","2002","Regular","2,500 cc","Microbús/Minivan","Diesel","Manual","Muy Bueno","200K-500K","3","SI","SI","NO","18 de Junio del 2020","733","Se vende con permisos al día","Si","3200000"
"22092276","Chevrolet","AVEO","2009","Regular","1,500 cc","Sedán","Gasolina","Manual","Excelente","50K-100K","4","SI","SI","NO","18 de Junio del 2020","752","SUPER ECONÓMICO ESTA AL DÍA RECIEN ENLLANTADO SE CAMBIO EL SET DE DISTRIBUCIÓN A LOS NOVENTAMIL KM","Si","3200000"
"10792271","Honda","CIVIC SI","1990","Viejo","1,800 cc","Hatchback","Gasolina","Manual","Excelente","100K-200K","2","SI","NO","NO","18 de Junio del 2020","1412","","Si","3200000"
"93650596","Honda","CIVIC","2004","Regular","1,500 cc","Sedán","Gasolina","Automática/Dual","Excelente","100K-200K","4","SI","SI","NO","22 de Junio del 2020","1020","Se cambia x pick up O TODO TERRENO ,LA PINTURA DE LA TAPA LO QUE REFLEJA ES EL CIELO ,PERO ESTA BI","Si","3200000"
"30163490","Daihatsu","SIRION SPORT","2009","Regular","1,300 cc","Hatchback","Gasolina","Manual","Excelente","100K-200K","5","SI","SI","NO","27 de Junio del 2020","1418","En excelente estado súper cuidado. Full Extras. Vale la pena de verdad.","Si","3200000"
"91136963","Suzuki","ALTO","2012","Moderno","1,000 cc","Hatchback","Gasolina","Manual","Excelente","50K-100K","5","SI","SI","NO","30 de Junio del 2020","1488","","Si","3200000"
"54459426","Toyota","JEEP","1977","Viejo","2,500 cc","Todo Terreno 4x4","Diesel","Manual","Bueno","50K-100K","3","SI","SI","NO","22 de Junio del 2020","3021","","Si","3200000"
"37480188","Toyota","RAV4","1999","Viejo","2,000 cc","Todo Terreno 4x2","Gasolina","Manual","Excelente","100K-200K","4","SI","SI","NO","23 de Junio del 2020","483","Excelente estado llantas y pintura en buenas condiciones con racks en el techo","No","3200000"
"30890915","Mercedes","Benz C320","2001","Regular","3,200 cc","Sedán","Gasolina","Automática/Dual","Muy Bueno","100K-200K","4","SI","SI","NO","24 de Junio del 2020","1969","En buen estado bien cuidado.","Si","3200000"
"66164316","Honda","CRV","1997","Viejo","2,000 cc","Todo Terreno 4x2","Gasolina","Automática/Dual","Excelente","200K-500K","5","SI","SI","NO","25 de Junio del 2020","565","Precio negociable vidrios y espejos eléctricos lllantas y baterías nuevas llo tengo en Turrialba","Si","3200000"
"18448744","Ford","ECOSPORT","2007","Regular","1,600 cc","Todo Terreno 4x2","Gasolina","Manual","Muy Bueno","200K-500K","5","SI","SI","NO","29 de Junio del 2020","1306","","Si","3200000"
"45785710","Suzuki","CELERIO","2012","Moderno","1,200 cc","Hatchback","Gasolina","Manual","Muy Bueno","200K-500K","4","SI","SI","NO","29 de Junio del 2020","1205","","Si","3200000"
"91560854","Toyota","RAV4","2000","Viejo","2,000 cc","Todo Terreno 4x2","Gasolina","Manual","Bueno","200K-500K","4","SI","SI","NO","29 de Junio del 2020","585","Se recibe vehiculo.","Si","3200000"
"36797428","Hyundai","ACCENT","2008","Regular","1,600 cc","Hatchback","Gasolina","Automática/Dual","Excelente","100K-200K","3","SI","NO","NO","29 de Junio del 2020","1071","Unico dueño en CR versión USA importado mantenimientos al dia.","Si","3200000"
"72740936","Mercedes","Benz ML320","1998","Viejo","3,200 cc","Todo Terreno 4x4","Gasolina","Automática/Dual","Muy Bueno","100K-200K","5","SI","SI","NO","01 de Julio del 2020","1027","Tiene varias Xtras contacto e info x WhatsApp","Si","3200000"
"61505576","Hyundai","ACCENT","2009","Regular","1,600 cc","Sedán","Gasolina","Automática/Dual","Excelente","200K-500K","4","SI","SI","NO","02 de Julio del 2020","1322",".","Si","3200000"
"80531623","Honda","CRV","1998","Viejo","2,000 cc","Todo Terreno 4x4","Gasolina","Automática/Dual","Excelente","200K-500K","5","SI","SI","SI","06 de Julio del 2020","708","Excelente estado impecable por dentro motor overholeado y la caja overholeada con garantia","Si","3200000"
"76488755","Renault","CLIO","2002","Regular","1,400 cc","Sedán","Gasolina","Manual","Excelente","100K-200K","5","SI","SI","NO","13 de Agosto del 2020","38","Al dia rtv barato recivo moto oh carto menor valor","No","1200000"
"81070399","Hyundai","ACCENT","1995","Viejo","1,500 cc","Sedán","Gasolina","Manual","Muy Bueno","100K-200K","3","SI","NO","NO","18 de Junio del 2020","866","DashVerna-ButcasTuscani-Pantalla-Rec Pintura-Overhaull","Si","1250000"
"25886425","Fiat","PALIO","2006","Regular","1,300 cc","Hatchback","Gasolina","Manual","Excelente","200K-500K","4","SI","SI","NO","06 de Julio del 2020","1264","Excelente estado el AC esta desconectado tiene Radio con Bluetooth SOLO dos DUEñOS perfecto estado","Si","1250000"
"83327603","Daewoo","MATIZ","2000","Viejo","800 cc","Hatchback","Gasolina","Manual","Bueno","200K-500K","4","SI","SI","NO","28 de Julio del 2020","220","Detalles de pintura al día muy económico.","No","1250000"
"28304726","Nissan","SENTRA B13","2002","Regular","1,600 cc","Sedán","Gasolina","Manual","Bueno","100K-200K","4","SI","SI","NO","06 de Agosto del 2020","754","EL VEHICULO FUE TAXI ESTA COMPLETAMENTE AL DIA DETALLES EN CARROCERIA MOTOR EXCELENTE","Si","1250000"
"69533049","Toyota","COROLLA","1989","Viejo","1,600 cc","Sedán","Gasolina","Manual","Muy Bueno","100K-200K","4","SI","SI","NO","06 de Julio del 2020","931","buen estado.! bien de mecanica y pintura.! quema cocos.!","Si","1275000"
"63535932","Geo","METRO","1997","Viejo","1,300 cc","Sedán","Gasolina","Automática/Dual","Excelente","100K-200K","4","SI","SI","NO","30 de Julio del 2020","593","automatico excelente estado","Si","1295000"
"36521858","Chevrolet","CELTA","2004","Regular","1,400 cc","Sedán","Gasolina","Manual","Muy Bueno","50K-100K","5","SI","SI","NO","12 de Agosto del 2020","53","Vehiculo en buen estado precio o prenda negociable!","Si","1299000"
"86281552","Chevrolet","BLAZER","2002","Regular","4,300 cc","Todo Terreno 4x2","Gasolina","Automática/Dual","Regular","100K-200K","2","SI","SI","NO","06 de Junio del 2020","1459","Tiene anos aparcado. Tengo muchas repuestos para reparar","No","1300000"
"53714850","Nissan","SENTRA B13","1994","Viejo","1,600 cc","Sedán","Gasolina","Manual","Excelente","200K-500K","2","SI","NO","NO","18 de Junio del 2020","1294","RECIEN PNTADO , BUTACAS , AROS Y LLANTAS NUEVAS QUINCE POR OCHO , LUCES NUEVAS","Si","1300000"
"94224105","Subaru","FORESTER CGGL","1998","Viejo","2,000 cc","Station Wagon","Gasolina","Manual","Muy Bueno","200K-500K","5","SI","SI","NO","18 de Junio del 2020","1118","ES UN CARRAZO...","No","1300000"
"38853954","Ford","ESCORT LX","1995","Viejo","1,900 cc","Station Wagon","Gasolina","Manual","Excelente","100K-200K","5","SI","NO","NO","23 de Junio del 2020","699","El precio incluye traspaso con abogado","Si","1300000"
"85654260","Peugeot","306","2000","Viejo","1,800 cc","Sedán","Gasolina","Manual","Muy Bueno","200K-500K","4","SI","NO","NO","26 de Junio del 2020","1298","Se escuchan ofertas dinero en efectivo","Si","1300000"
"99268327","Hyundai","STAREX SVX","1999","Viejo","2,600 cc","Microbús/Minivan","Diesel","Manual","Muy Bueno","200K-500K","4","SI","SI","NO","06 de Julio del 2020","429","Se recibe sedan","Si","3200000"
"85530158","Honda","CIVIC EX","2002","Regular","1,700 cc","Sedán","Gasolina","Manual","Excelente","100K-200K","2","SI","SI","NO","09 de Julio del 2020","392","Excelente estado kit de clutch nuevo full extras sunroof vidrios electricos","Si","3200000"
"59237646","Toyota","YARIS","2003","Regular","1,500 cc","Sedán","Gasolina","Manual","Excelente","<20K","4","SI","SI","NO","09 de Julio del 2020","337","","No","3200000"
"90391144","Nissan","XTERRA","2000","Viejo","3,300 cc","Todo Terreno 4x4","Gasolina","Automática/Dual","Excelente","100K-200K","5","SI","SI","NO","10 de Julio del 2020","436","Negociable venta por compra de auto nuevo","No","3200000"
"62526381","BMW","323I","1999","Viejo","3,000 cc","Sedán","Gasolina","Manual","Muy Bueno","100K-200K","5","SI","SI","NO","13 de Julio del 2020","1007","CARRO EN BUENAS CONDICIONES MUCHAS PARTES NUEVAS.","Si","3200000"
"93091284","Suzuki","SIDEKICK","1995","Viejo","1,600 cc","Todo Terreno 4x4","Gasolina","Manual","Excelente","200K-500K","4","SI","SI","NO","20 de Julio del 2020","464","Recién overhaul recién pintado recién tapizado  aros de lujo Halogenos excelente estado","Si","3200000"
"70628319","Toyota","YARIS","2001","Regular","1,600 cc","Sedán","Gasolina","Manual","Excelente","200K-500K","4","SI","SI","NO","20 de Julio del 2020","206","Pintura impecable al día llantas nuevas aros super económic","Si","3200000"
"63179841","Chevrolet","TRACKER","1999","Viejo","2,000 cc","Todo Terreno 4x4","Gasolina","Automática/Dual","Excelente","100K-200K","4","SI","NO","NO","20 de Julio del 2020","192","","No","3200000"
"40773424","Chevrolet","CORSA","2004","Regular","1,800 cc","Sedán","Gasolina","Manual","Excelente","200K-500K","5","SI","NO","NO","21 de Julio del 2020","181","","Si","3200000"
"30340722","Suzuki","GRAND VITARA JLX PLUS","1999","Viejo","2,500 cc","Todo Terreno 4x4","Gasolina","Automática/Dual","Excelente","100K-200K","4","SI","SI","NO","23 de Julio del 2020","308","Excelente  estado radio con camara dvd gps","Si","3200000"
"34596351","Mitsubishi","LANCER GLX","2007","Regular","2,000 cc","Sedán","Gasolina","Automática/Dual","Excelente","100K-200K","5","SI","SI","NO","23 de Julio del 2020","365","Urge vender. Precio negociable.","Si","3200000"
"94040484","Mazda","3","2006","Regular","1,600 cc","Sedán","Gasolina","Manual","Excelente","200K-500K","4","SI","SI","NO","23 de Julio del 2020","460","esta en muy buen estado","Si","3200000"
"80632782","Chevrolet","SPARK LS","2013","Moderno","800 cc","Hatchback","Gasolina","Manual","Muy Bueno","100K-200K","5","SI","NO","NO","24 de Julio del 2020","228","Carro utilizado para ir de la casa al trabajo","Si","3200000"
"43762498","Chrysler","CARAVAN","2005","Regular","3,500 cc","Microbús/Minivan","Gasolina","Automática/Dual","Excelente","100K-200K","4","SI","SI","NO","26 de Julio del 2020","262","muy buen estado.! llantas nuevas.! muy bien de pintura.!","Si","3200000"
"53817361","Mazda","6","2005","Regular","2,000 cc","Sedán","Gasolina","Manual","Excelente","100K-200K","4","SI","SI","NO","01 de Agosto del 2020","836","Exel estado-pint impecable.","Si","3200000"
"16256343","Hyundai","GETZ","2010","Regular","1,400 cc","Hatchback","Gasolina","Manual","Excelente","100K-200K","4","SI","SI","SI","01 de Agosto del 2020","351","Excelente estado cero oxido SE RECIBE","Si","3200000"
"39417306","Toyota","YARIS","2004","Regular","1,500 cc","Sedán","Gasolina","Manual","Excelente","200K-500K","4","SI","SI","NO","28 de Julio del 2020","468","","Si","3200000"
"31148412","Toyota","RAV4","1999","Viejo","2,000 cc","Todo Terreno 4x4","Gasolina","Manual","Muy Bueno","100K-200K","5","SI","SI","NO","28 de Julio del 2020","281","Full extras paso RTV en Julio","Si","3200000"
"13780643","Ford","ECOSPORT","2007","Regular","1,600 cc","Todo Terreno 4x2","Gasolina","Manual","Muy Bueno","100K-200K","5","SI","SI","NO","28 de Julio del 2020","515","Rtv en blanco Radio pantalla llantas nuevas luces led","Si","3200000"
"35791056","Suzuki","SX4","2009","Regular","1,600 cc","Hatchback","Gasolina","Manual","Excelente","200K-500K","5","SI","SI","NO","29 de Julio del 2020","212","Excelente estado GANGA","No","3200000"
"4929784","Daihatsu","SIRION","2008","Regular","1,300 cc","Hatchback","Gasolina","Manual","Excelente","100K-200K","4","SI","SI","SI","29 de Julio del 2020","199","PERFECTO ESTADO SUPER ECONOMICO RTV AL DIA","Si","3200000"
"19818732","Kia","CERATO","2006","Regular","2,000 cc","Sedán","Diesel","Manual","Excelente","100K-200K","4","SI","NO","SI","31 de Julio del 2020","187","TURBO INTERCOLLER DE AGENCIA MUY ECONOMICO   VENDO JUEGO DE AROS QUINCE Y LLANTAS CIENTO VEINTE MIL","Si","3200000"
"32436838","Nissan","D21","1999","Viejo","2,400 cc","Pickup 4x2","Gasolina","Manual","Excelente","100K-200K","2","SI","SI","NO","03 de Agosto del 2020","262","En perfecto estado al día listo para trabajar, cambio por pick  up doble tracción doy vuelto","Si","3200000"
"71155940","BMW","318I CABRIOLET","1995","Viejo","1,800 cc","Sedán","Gasolina","Manual","Excelente","100K-200K","2","SI","SI","NO","04 de Agosto del 2020","439","","Si","3200000"
"54136149","Honda","CRV LX","1997","Viejo","2,000 cc","Todo Terreno 4x4","Gasolina","Automática/Dual","Excelente","200K-500K","5","SI","SI","NO","04 de Agosto del 2020","115","LLANTA FIRESTONE AT LAS CINCO SOLOE FECTIVO NO HAGO CAMBIOS SOY EL DUEÑO","Si","3200000"
"28858508","Citroen","C4","2007","Regular","1,600 cc","Sedán","Híbrido","Manual","Muy Bueno","100K-200K","4","SI","NO","NO","05 de Agosto del 2020","265","Sistema de gas Romano glp con dos años de garantía por escrito.  Veintitrés colones por KM","Si","3200000"
"59933657","Kia","RIO","2006","Regular","1,600 cc","Sedán","Gasolina","Manual","Excelente","100K-200K","4","SI","SI","NO","05 de Agosto del 2020","233","Batería nueva llantas nuevas aros de lujo s raradio y par pionner rtv hace meses todo bien","Si","3200000"
